pip	<u><b>pip</b></u>:semente,caroço. <u><b>to pip</b></u>:piar	1. a small seed inside fruit such as apples and oranges			(2)ponto	(3)caroço,(2)semente,(2)bicar	ponto,semente	semente	semente	<b>pip</b>    sinal horário					military decoration,something extraordinary																										pip				[sound:6001-7000/thesaurus/6001-7000-thesaurus-pip.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-uspinki015.mp3]				(pɪp)	pɪp	pɪp					"<span class=""ipa dipa"">pɪp</span>"																	
haunted	<u><b>haunted</b></u>:assombrado,mal-assombrado,atormentado. <u><b>haunted</b></u>:assombrado.	1. showing signs of suffering or severe anxiety			assombrado	(1375)assombrado	assombrada,atormentado	assombrada	atormentado,mal-assombrado	<b>haunted</b>  assombrado					frequented																										assombrado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-haunted.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-haunted.mp3]					hɔːnt	ˈhɔn tɪd, ˈhɑn-					"<span class=""ipa dipa"">ˈhɑːn.t̬ɪd</span>"																	
fur	<u><b>fur</b></u>:pele,pelúcia,peliça. <u><b>to fur</b></u>:guarnecer de peles.	1. the thick hair that covers the bodies of some animals like cats and rabbits			pele	(880)pele,(545)pêlo	pele	pele	pele,pelo	<b>fur</b>  <b>1.</b> pele <b>2.</b>   pele <b>3.</b>  casaco de peles					hair on animals																										peles				[sound:6001-7000/thesaurus/6001-7000-thesaurus-fur.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-fur.mp3]				(fɜr)	fɜː	fɜr					"<span class=""ipa dipa"">fɜr</span>"																	
footage	<u><b>footage</b></u>:metragem.	1. (a piece of) film especially one showing an event			(3)metragem,cenas	(2120)imagem,(3020)filmagem	metragem,cena,filmagem,imagem	metragem,cena	filmagem,filmagens						movie																										filmagens				[sound:6001-7000/thesaurus/6001-7000-thesaurus-footage.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-footage.mp3]				(ˈfʊt ɪdʒ)	ˈfʊtɪʤ	ˈfʊt ɪdʒ					"<span class=""ipa dipa"">ˈfʊt̬-</span>"																	
bonds	<u><b>bonds</b></u>:vínculos.				títulos	(939)laços,(1803)obrigações,(588)ligações,(979)títulos	obrigações								binder or fastener,association, relation,guarantee; contract,fasten; stick			01. something that forms a connection between people or groups, such as a feeling of friendship or shared ideas and experiences<BR>02. an agreement by a government or a company to pay you interest on the money you have lent; a document containing this agreement<BR>03. a sum of money that is paid as bail<BR>04. a legal agreement by which a bank lends you money to buy a house, etc. which you pay back over many years; the sum of money that is lent<BR>05. the ropes or chains keeping somebody prisoner; anything that stops you from being free to do what you want<BR>06. a legal written agreement or promise<BR>07. the way in which two things are joined together<BR>08. the way in which atoms are held together in a chemical compound								"01. <font color=""#c7c7c7""><i>something that forms a connection between people or groups, such as a feeling of friendship or shared ideas and experiences</i></font><br><font color=""#c7c7c7""><i>algo que forma uma conexão entre pessoas ou grupos, como um sentimento de amizade ou idéias e experiências compartilhadas</i></font><br><b>""the bond that links us""</b><br><i>""o laço que nos liga""</i><br><br><b>""A bond of friendship had been forged between them.""</b><br><i>""Um laço de amizade foi forjado entre eles.""</i><br><br><b>""The agreement strengthened the <font color=""#ff0000"">bonds</font> between the two countries.""</b><br><i>""O acordo reforçou os laços entre os dois países.""</i><br><br><b>""the special bond between mother and child""</b><br><i>""o vínculo especial entre mãe e filho""</i><br><br><b>""Informal language creates a bond between the members of the community. ""</b><br><i>""A linguagem Informal cria um vínculo entre os membros da comunidade. ""</i><br><br><b>""The students formed strong <font color=""#ff0000"">bonds</font> with each other. ""</b><br><i>""Os estudantes formaram fortes laços entre si. ""</i><br><br><br>02. <font color=""#c7c7c7""><i>an agreement by a government or a company to pay you interest on the money you have lent; a document containing this agreement</i></font><br><font color=""#c7c7c7""><i>um acordo de um governo ou uma empresa para pagar juros sobre o dinheiro que você emprestou; um documento contendo este Acordo</i></font><br><b>""government <font color=""#ff0000"">bonds</font>""</b><br><i>""obrigações do Tesouro""</i><br><br><br>03. <font color=""#c7c7c7""><i>a sum of money that is paid as bail</i></font><br><font color=""#c7c7c7""><i>uma soma de dinheiro que é paga como fiança</i></font><br><b>""He was released on $5 000 bond.""</b><br><i>""Ele foi libertado com uma caução de 5 mil dólares.""</i><br><br><br>04. <font color=""#c7c7c7""><i>a legal agreement by which a bank lends you money to buy a house, etc. which you pay back over many years; the sum of money that is lent</i></font><br><font color=""#c7c7c7""><i>um acordo legal pelo qual um banco lhe empresta dinheiro para comprar uma casa, etc. que você paga de volta ao longo de muitos anos; a soma de dinheiro que é emprestado</i></font><br><b>""to pay off a bond""</b><br><i>""para pagar uma obrigação""</i><br><br><b>""We had to take out a second bond on the property.""</b><br><i>""Tivemos de fazer uma segunda ligação na propriedade.""</i><br><br><b>""bond rates (= of interest)""</b><br><i>""taxas das obrigações (=juros)""</i><br><br><br>05. <font color=""#c7c7c7""><i>the ropes or chains keeping somebody prisoner; anything that stops you from being free to do what you want</i></font><br><font color=""#c7c7c7""><i>as cordas ou correntes mantêm alguém prisioneiro, qualquer coisa que te impeça de seres livre para fazer o que queres. </i></font><br><b>""to release somebody from their <font color=""#ff0000"">bonds</font>""</b><br><i>""para libertar alguém dos seus laços""</i><br><br><b>""the <font color=""#ff0000"">bonds</font> of oppression/injustice""</b><br><i>""os laços da opressão/injustiça""</i><br><br><br>06. <font color=""#c7c7c7""><i>a legal written agreement or promise</i></font><br><font color=""#c7c7c7""><i>um acordo legal escrito ou promessa</i></font><br><b>""We entered into a solemn bond.""</b><br><i>""Fizemos um laço solene.""</i><br><br><br>07. <font color=""#c7c7c7""><i>the way in which two things are joined together</i></font><br><font color=""#c7c7c7""><i>a forma como duas coisas se unem</i></font><br><b>""a firm bond between the two surfaces""</b><br><i>""uma ligação firme entre as duas superfícies""</i><br><br>"															obrigações										bɒndz,bɒnd																							
bogus	<u><b>bogus</b></u>:fraudulento,bastardo,espúrio	1. false, not real, or not legal			(3)falso	(414)falso	falso		falso						counterfeit																										falso				[sound:6001-7000/thesaurus/6001-7000-thesaurus-bogus.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-bogus.mp3]				(ˈboʊ gəs)	ˈbəʊgəs	ˈboʊ gəs					"<span class=""ipa dipa"">ˈboʊ-</span>"																	
affects					afeta	(3415)afeta,(2353)afecta									influence, affect emotionally,pretend, imitate																										afeta																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-affects.mp3]					(v.  əˈfɛkt; n.  ˈæf ɛkt)	ˈæfekt	"<span class=""luna-pos"">verb</span> əˈfɛkt; <span class=""luna-pos"">noun</span> ˈæf ɛkt"							
spontaneous	<u><b>spontaneous</b></u>:espontâneo.	1. happening or done in a natural, often sudden way, without any planning or without being forced			(3)espontâneo	(2801)espontâneo	espontâneo		espontâneo,espontaneidade,espontaneamente	<b>spontaneous</b>  <b>1.</b>  espontâneo <b>2.</b> espontâneo					impulsive, willing																										espontâneo																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-spontaneous.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-spontaneous.mp3]				(spɒnˈteɪ ni əs)	spɒnˈteɪnɪəs	spɒnˈteɪ ni əs					"<span class=""ipa dipa"">spɑːn-</span>"		
southern	<u><b>southern</b></u>:do sul,meridional,austral.	1. in or from the south part of an area			(3)do sul	(11195)sul	austral,sul,meridional,sulista	austral,sul,sulista	do sul,meridional	<b>southern</b>  sul					in the south,pertaining to the south																										sul																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-southern.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-southern.mp3]				(ˈsʌð ərn)	ˈsʌðən	ˈsʌð ərn					"<span class=""ipa dipa"">ˈsʌð·ərn</span>"		
probation	<u><b>probation</b></u>:provação,livramento condicional.	1. a period of time when a criminal must behave well and not commit any more crimes in order to avoid being sent to prison			liberdade condicional,(3)provação	(324)condicional,(437)liberdade condicional	condicional,provação,reinserção	reinserção,provação	liberdade condicional,suspensão condicional da pena	<b>probation</b>  <b>1.</b> liberdade condicional <b>2.</b> estágio					trial period																										liberdade condicional				[sound:6001-7000/thesaurus/6001-7000-thesaurus-probation.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-probation.mp3]				(proʊˈbeɪ ʃən)	prəˈbeɪʃn	proʊˈbeɪ ʃən					"<span class=""ipa dipa"">proʊˈbeɪ·ʃən</span>"																	
fist	<u><b>fist</b></u>:punho. <u><b>to fist</b></u>:empunhar.	1. a hand closed into a ball with the fingers and thumb curled tightly together			punho	(1903)punho	punho		punho	<b>fist</b>  punho					clenched hand																										punho				[sound:6001-7000/thesaurus/6001-7000-thesaurus-fist.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-fist.mp3]				(fɪst)	fɪst	fɪst					"<span class=""ipa dipa"">fɪst</span>"																	
cooler	<u><b>cooler</b></u>:geladeira,refrigerador,mala frigorífica.	1. a container like a box with a lid, used for keeping food and drinks cool			(3)refrigerador,(3)resfriador	(194)mais fixe,(237)refrigerador,(232)mais frio,(173)mais legal	refrigerador,frio,arrefecedor,resfriador	refrigerador,frio,arrefecedor,resfriador	cooler,caixa térmica,bebida com vinho,suco de frutas e água gaseificada,climatizador						refrigerator																										mais frio				[sound:6001-7000/thesaurus/6001-7000-thesaurus-cooler.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-cooler.mp3]				(ˈku lər)	kuːl,ˈkuːlə	ˈku lər					"<span class=""ipa dipa"">ˈkuː.lɚ</span>"																	
banner	<u><b>banner</b></u>:bandeira,pavilhão,flâmula.	1. a long piece of cloth, often stretched between poles, with a message written on it			bandeira	(1039)bandeira	estandarte,bandeira	estandarte,bandeira	faixa com dizeres ou mensagens	<b>banner</b>  <b>1.</b> estandarte <b>2.</b>  faixa					successful,flag, usually with message,ad on web/internet page																										banner																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-banner.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-banner.mp3]				(ˈbæn ər)	ˈbænə	ˈbæn ər					"<span class=""ipa dipa"">ˈbæn·ər</span>"		
associates	<u><b>associates</b></u>:companheiros.		"01.  <font color=""#00aaff""><u>(tr)</font></u> to link or connect in the mind or imagination.<BR>02.  <font color=""#00aaff""><u>(intr)</font></u> to keep company; mix socially.<BR>03.  <font color=""#00aaff""><u>(intr)</font></u> to form or join an association, group, etc.<BR>"		associados	(1688)associados	associados								colleague,connect in the mind,befriend																										associados																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-associates.mp3]					(v.  əˈsoʊ ʃiˌeɪt, -si-; n., adj.,  -ɪt, -ˌeɪt)	əˈsəʊʃɪeɪts	"<span class=""luna-pos"">verb</span> əˈsoʊ ʃiˌeɪt, -si-; <span class=""luna-pos"">noun,</span> <span class=""luna-pos"">adjective,</span> əˈsoʊ ʃi ɪt, -ˌeɪt, -si-"							
streak	<u><b>streak</b></u>:tira,raia,listra,estria,traço,raio,maré. <u><b>to streak</b></u>:correr nu.	1. a thin line or mark			(2)faixa,à risca,(2)risca,(2)listra	(135)sequência,(39)veia,(63)série,(72)raia	faixa,listra,raia		risca	<b>streak</b> <b>.</b> risca <b>.</b>  traço <b>.</b> raiar <b>.</b> voar	"<div>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  listra;  risca;  faixa<br>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (cabelo) madeixa<br>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  vestígio, elemento, traço, sinal, laivo<br>4. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (propensão) veia<br>5. <font color=""#c7c7c7""><i><u><b> MINERALOGIA</b></u></i></font>  MINERALOGIA filão, veio<br>6. <font color=""#c7c7c7""><i><u><b> NÁUTICA</b></u></i></font>  fiada de tábuas ou chapas ao longo do navio<br>7. <font color=""#c7c7c7""><i><u><b> figurado</b></u></i></font>  figurado (tendência) maré;  período<br>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  raiar, listrar<br>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  riscar<br>3. <font color=""#c7c7c7""><i><u><b> coloquial</b></u></i></font>  coloquial deslocar-se com grande rapidez</div>"	"<i><u><font color=""#aa4444"">faixa, tira, raia, listra, estria, traço, raio, sequência, série, risco, risca</font></u></i><br>"			vein, line; small part,make a line on		01. <b>streak</b>  (mark, smear)<BR>02. <b>streak</b>  (personality trait)<BR>03. <b>streak</b>  (series, run) (figurado, informal)<BR>04. <b>streak</b>  (move quickly in a straight line) (BRA)<BR>05. <b>streak </b>  (cover with streaks)<BR>06. <b>on a hot streak</b>  slang (lucky) (figurado)<BR>07. <b>winning streak</b>  figurative (series of successes) (figurado: série de sucessos)<BR>08. <b>streak</b>  (hair: coloured highlight)<BR>09. <b>streak of lightning</b>  (flash: of lightning)<BR>10. <b>streak</b>  (run naked) (BRA)<BR>11. <b>winning streak</b>  (several consecutive wins) (diversas vitórias em consecutivo)					"01. <font color=""#c7c7c7""><i>A period, spell, or series</i></font><br><font color=""#c7c7c7""><i>Um período, feitiço ou Série</i></font><br><b>""A <font color=""#ff0000"">streak</font> of bad luck, a streak of losses""</b><br><i>""Uma maré de azar, uma maré de perdas""</i><br><br>02. <font color=""#c7c7c7""><i>A strain, element, or tendency in behavior, temperament, etc.; trait</i></font><br><font color=""#c7c7c7""><i>Uma tensão, elemento ou tendência no comportamento, temperamento, etc.; Traco</i></font><br><b>""A jealous <font color=""#ff0000"">streak</font>""</b><br><i>""Uma veia ciumenta""</i><br>"																			raia				[sound:6001-7000/thesaurus/6001-7000-thesaurus-streak.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-streak.mp3]				(strik)	striːk	strik		strik, striːk, sˈtrik			"<span class=""ipa dipa"">strik</span>"	striːk																
spectacular	<u><b>spectacular</b></u>:espectacular,espetacular.	1. very good or exciting			(3)espetacular	(4132)espetacular	espectacular	espectacular	espetacular,espetacularmente						wonderful, impressive																										espetacular																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-spectacular.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-spectacular.mp3]				(spɛkˈtæk yə lər)	spekˈtækjʊlə	spɛkˈtæk yə lər					"<span class=""ipa dipa"">spekˈtæk·jə·lər</span>"		
hostages	<u><b>hostages</b></u>:reféns.				(3)refém,reféns	(3544)reféns	refém								person held captive until captor's demand is met																										reféns				[sound:6001-7000/thesaurus/6001-7000-thesaurus-hostages.mp3]					(ˈhɒs tɪdʒ)	ˈhɒstɪʤ	ˈhɒs tɪdʒ																						
heroin	<u><b>heroin</b></u>:heroína.	1. a very strong drug that some people use illegally for pleasure			heroína	(3844)heroína			heroína						smack																										heroína																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-heroin.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-heroin.mp3]				(ˈhɛr oʊ ɪn)	ˈherəʊɪn	ˈhɛr oʊ ɪn					"<span class=""ipa dipa"">ˈher·oʊ·ɪn</span>"		
cult	<u><b>cult</b></u>:culto,seita,credo,rito.	1. a religious group, often living together, whose beliefs are considered extreme or strange by many people			culto	(3058)culto	culto,seita	culto,seita	seita,culto,cult	<b>cult</b>  culto					group sharing belief,worship; form of ceremony																										culto				[sound:6001-7000/thesaurus/6001-7000-thesaurus-cult.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-cult.mp3]				(kʌlt)	kʌlt	kʌlt																						
consult	<u><b>to consult</b></u>:consultar,aconselhar-se.	1. to go to a person or book to get information or advice			(3)consultar	(6211)consultar	consultar		consultar,procurar conselho ou informação com/em	<b>consult</b>  <b>1.</b> consultar <b>2.</b>  dar consulta					ask, confer																										consulte				[sound:6001-7000/thesaurus/6001-7000-thesaurus-consult.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-consult.mp3]				(v.  kənˈsʌlt; n.  ˈkɒn sʌlt, kənˈsʌlt)	kənˈsʌlt	"<span class=""luna-pos"">verb</span> kənˈsʌlt; <span class=""luna-pos"">noun</span> ˈkɒn sʌlt, kənˈsʌlt"					"<span class=""ipa dipa"">kənˈsʌlt</span>"																	
